id_viaje,tipo_vehiculo,fecha_inicio,hora_inicio,duracion_minutos,distancia_km,costo,zona,edad_usuario,metodo_pago
VJ002535, Patineta,2025-08-22,13:20,12.4,2.67,1.97,Samborondon,5.0,Billetera Digital
VJ002627,PATINETA,2025-07-20,13:42,10.7,2.79,1.57,sur,44.0,EFECTIVO
VJ000100,bicicleta,2025-06-23,20:56,18.8,2.94,2.67,Centro,34.0,tarjeta
VJ001146, Patineta,2025-08-01,06:05,5.3,1.21,1.42,Centro,20.0,TARJETA
VJ000406,Patineta,2025-07-11,13:54,14.6,3.32,2.29,norte,30.0,Tarjeta
VJ002563,bicicleta,2025-07-11,17:19,18.9,3.06,2.81,SAMBORONDON,16.0,tarjeta
VJ000974,bicicleta,2025-08-31,11:08,1.0,0.1,0.3,norte,18.0,TARJETA
VJ002931,Patineta,2025-07-22,19:22,8.5,1.9,1.23,Sur,22.0,Billetera digital
VJ002904,PATINETA,2025-08-25,19:54,11.9,2.15,1.83,SAMBORONDON,31.0,Billetera digital
VJ001887,BICICLETA,2025-07-20,20:56,10.1,1.97,1.47,Samborondón,26.0,BILLETERA DIGITAL
VJ002032,BICICLETA,2025-06-05,08:02,15.7,2.75,2.42,Sur,41.0,efectivo
VJ001024,Patineta,2025-06-18,12:43,198.2,3.09,2.42,Centro,27.0,efectivo
VJ002640, Bicicleta,2025-07-28,08:30,10.7,1.49,1.93,sur,27.0,Billetera digital
VJ002294, Patineta,2025-08-17,15:37,6.0,1.45,0.9,Sur,43.0,tarjeta
VJ000322,BICICLETA,2025-07-08,07:36,9.6,1.69,1.33,Samborondon,16.0,Tarjeta
VJ000639,Bici,2025-06-19,11:55,14.0,2.25,1.81,Samborondón,38.0,TARJETA
VJ000107,Bici,2025-06-16,19:58,13.9,2.52,,Samborondon,33.0,tarjeta
VJ000851, Bicicleta,2025-08-21,11:02,13.9,1.98,173.25,NORTE,31.0,Efectivo
VJ000344, Bicicleta,2025-08-13,13:14,8.1,2.05,,Centro,49.0,Efectivo
VJ001493,Patineta,2025-07-19,07:48,11.9,2.73,,samborondon,32.0,tarjeta
VJ002114, Patineta,2025-06-10,10:45,14.9,2.15,2.34,sur,37.0,Tarjeta
VJ001649,PATINETA,2025-06-27,07:13,18.2,4.5,181.7,,32.0,tarjeta
VJ001885,patineta,2025-07-25,06:10,9.0,1.58,1.53,SUR,34.0,TARJETA
VJ001153, Patineta,2025-08-19,20:54,22.1,3.3,3.16,Samborondon,29.0,Billetera digital
VJ002946,PATINETA,2025-07-05,19:15,16.8,0.0,2.04,SUR,31.0,EFECTIVO
VJ002901, Bicicleta,2025-07-12,12:04,15.3,0.0,2.68,centro,20.0,Tarjeta
VJ000576,bicicleta,2025-08-14,20:36,22.7,4.02,3.59,Samborondón,23.0,efectivo
VJ000403,BICICLETA,2025-07-05,12:15,15.9,2.21,2.01,centro,24.0,Tarjeta
VJ002732, Patineta,2025-07-24,13:00,15.3,3.8,2.29,centro,24.0,Efectivo
VJ002566,Bici,2025-06-19,12:04,13.3,1.8,2.18,Samborondón,39.0,billetera digital
VJ000022,Scooter,2025-06-18,09:17,14.3,2.1,2.09,norte,32.0,Billetera digital
VJ001223, Patineta,2025-08-20,16:54,21.4,4.31,3.66,Sur,,Billetera Digital
VJ001125,Bicicleta,2025-07-14,22:50,16.4,3.07,2.77, Norte,18.0,tarjeta
VJ000860, Bicicleta,2025-07-25,16:36,5.4,0.94,0.96,Norte,26.0,Tarjeta
VJ001201,BICICLETA,2025-08-05,22:01,11.3,1.88,, Norte,16.0,tarjeta
VJ001385, Patineta,2025-07-08,07:07,16.4,3.01,3.09,samborondon,38.0,BILLETERA DIGITAL
VJ001962, Patineta,2025-07-30,10:53,-5.0,1.25,1.31,Norte,43.0,Efectivo
VJ000948,BICICLETA,2025-08-17,07:38,3.4,0.53,0.86,SAMBORONDON,38.0,
VJ000366,patineta,2025-06-12,15:49,1.0,0.1,0.47, Norte,19.0,efectivo
VJ002890,PATINETA,2025-08-08,06:50,-5.0,1.91,1.68,centro,28.0,tarjeta
VJ000905,PATINETA,2025-07-02,17:18,15.6,2.57,2.64,CENTRO,42.0,Efectivo
VJ002008, Patineta,2025-07-08,03:47,457.6,0.91,1.27,Centro,41.0,Billetera Digital
VJ002383,PATINETA,2025-07-21,09:25,2.7,0.45,0.86,norte,37.0,Efectivo
VJ000416,patineta,2025-08-12,07:46,12.2,3.09,2.23,Centro ,20.0,EFECTIVO
VJ000842,bicicleta,2025-06-26,21:12,3.6,0.89,0.96,SUR,20.0,Efectivo
VJ001073,Scooter,2025-08-27,12:54,11.6,-0.5,1.42,SAMBORONDON,58.0,TARJETA
VJ000526,Patineta,2025-07-30,15:33,31.0,4.47,4.04,SUR,25.0,Tarjeta
VJ001488, Patineta,2025-07-14,09:49,8.2,1.98,1.66,Centro,32.0,Efectivo
VJ001046,bicicleta,2025-06-03,22:44,5.8,1.51,1.48,Centro,32.0,TARJETA
VJ002074,Patineta,2025-06-25,18:38,9.6,2.21,1.97,sur,42.0,Tarjeta
VJ001279, Patineta,2025-08-15,18:54,443.2,2.25,1.19,SAMBORONDON,35.0,tarjeta
VJ000330,Bicicleta,2025-07-25,03:51,7.2,1.47,1.63,Samborondon,23.0,EFECTIVO
VJ002612,Bici,2025-08-27,07:14,12.9,2.22,2.39,Centro ,30.0,Billetera Digital
VJ002135,Bicicleta,2025-08-26,17:40,15.8,2.2,,Centro,43.0,Billetera digital
VJ001730,Bici,2025-06-14,15:37,20.1,4.64,3.38,centro,27.0,
VJ000205,Patineta,2025-07-24,22:57,323.3,4.72,200.84,Centro ,18.0,Tarjeta
VJ001652, Bicicleta,2025-08-09,18:57,23.0,4.59,3.25,Samborondon,23.0,Tarjeta
VJ000554,patineta,2025-06-11,19:12,1.0,0.1,0.97,NORTE,26.0,TARJETA
VJ000684, Bicicleta,2025-06-07,18:40,7.0,1.78,1.56,NORTE,34.0,
VJ001542,Patineta,2025-07-06,17:02,18.3,3.67,2.25, Norte,27.0,BILLETERA DIGITAL
VJ001155,PATINETA,2025-07-10,10:05,18.7,3.31,2.34,CENTRO,23.0,billetera digital
VJ001352,Bicicleta,2025-08-26,07:37,7.6,1.73,1.33,Samborondon,16.0,Efectivo
VJ001302, Bicicleta,2025-08-30,11:39,10.4,2.76,1.83, Norte,40.0,Billetera Digital
VJ000738,PATINETA,2025-08-14,07:18,6.9,1.75,1.53,samborondon,24.0,tarjeta
VJ000251,Patineta,2025-08-20,21:50,11.3,2.23,1.43,Centro,28.0,tarjeta
VJ000690,BICICLETA,2025-08-09,14:08,19.7,3.25,2.47, Norte,29.0,BILLETERA DIGITAL
VJ002641,Patineta,2025-07-30,12:09,24.1,3.51,2.87,Sur,26.0,Tarjeta
VJ002298,Bicicleta,2025-07-24,09:05,22.2,4.06,3.13,CENTRO,25.0,TARJETA
VJ001508,PATINETA,2025-08-11,10:30,7.0,1.35,1.05,,17.0,Billetera digital
VJ002424,PATINETA,2025-06-27,18:34,15.1,2.77,2.49,NORTE,25.0,Efectivo
VJ000901,BICICLETA,2025-08-06,17:17,15.8,2.95,2.81,CENTRO,23.0,Tarjeta
VJ001774,PATINETA,2025-06-05,07:02,21.2,4.22,3.32,CENTRO,38.0,TARJETA
VJ002676,Bicicleta,2025-07-08,20:40,16.8,4.0,,Samborondon,33.0,TARJETA
VJ000475,Patineta,2025-08-28,10:32,11.7,2.66,2.18,Sur,16.0,Billetera digital
VJ001534,Scooter,2025-08-06,00:12,12.4,1.95,1.72,Samborondon,31.0,Billetera Digital
VJ002493, Bicicleta,2025-07-10,08:33,10.3,2.52,1.61, Norte,39.0,Billetera digital
VJ001739,Patineta,2025-06-14,23:23,11.6,3.09,1.49,Centro ,20.0,TARJETA
VJ002239,patineta,2025-06-05,10:28,19.9,2.75,2.96,CENTRO,33.0,BILLETERA DIGITAL
VJ002148,Bici,2025-06-08,01:34,1.0,0.1,0.86,Samborondón,37.0,TARJETA
VJ002715,bicicleta,2025-06-15,19:56,17.4,3.4,2.42,CENTRO,16.0,TARJETA
VJ000620,BICICLETA,2025-07-21,07:45,4.4,0.96,1.01,Sur,40.0,Efectivo
VJ002119,BICICLETA,2025-08-17,14:08,22.7,3.8,,sur,47.0,tarjeta
VJ002898, Bicicleta,2025-07-01,01:11,25.7,3.81,3.71,Centro,30.0,TARJETA
VJ000005, Patineta,2025-08-28,19:24,10.9,2.38,1.75,Centro,40.0,efectivo
VJ000922,patineta,2025-08-11,19:37,18.6,2.81,2.63,NORTE,44.0,efectivo
VJ002080,BICICLETA,2025-07-21,07:44,5.1,0.85,1.31,Norte,41.0,TARJETA
VJ001361,bicicleta,2025-06-04,10:51,12.1,3.05,2.07,Samborondón,22.0,TARJETA
VJ002727,Bicicleta,2025-08-20,05:03,5.8,1.48,1.13,norte,26.0,EFECTIVO
VJ002837, Bicicleta,2025-07-21,15:36,18.5,2.86,2.71,Norte,36.0,Billetera digital
VJ000436, Bicicleta,2025-06-01,17:56,28.6,4.53,3.33,norte,19.0,tarjeta
VJ001389,Bici,2025-08-17,22:04,1.0,0.16,0.66,Centro,36.0,efectivo
VJ000437,BICICLETA,2025-08-06,08:54,8.1,1.82,1.31,norte,16.0,TARJETA
VJ000073,bicicleta,2025-07-03,07:57,6.1,1.59,1.7,CENTRO,37.0,Efectivo
VJ002784, Bicicleta,2025-07-15,12:19,9.1,2.33,1.85,CENTRO,,Tarjeta
VJ000380,Bicicleta,2025-06-01,13:20,11.7,1.91,1.98,Norte,24.0,efectivo
VJ002353,Bici,2025-06-22,15:58,10.7,2.83,1.57,norte,,efectivo
VJ000482,Patineta,2025-08-07,20:32,-1.2,3.43,1.94,Samborondon,,BILLETERA DIGITAL
VJ001525,BICICLETA,2025-07-15,13:34,14.1,3.44,2.44,norte,20.0,TARJETA
VJ001870, Patineta,2025-07-21,08:19,24.1,3.45,3.76,centro,29.0,tarjeta
VJ000393,Bicicleta,2025-07-27,07:23,1.0,0.12,0.98,Centro,40.0,TARJETA
VJ002615,Scooter,2025-06-07,14:06,20.3,4.11,3.06,sur,16.0,efectivo
VJ001918,Bicicleta,2025-06-27,20:11,22.1,3.69,3.35,centro,36.0,billetera digital
VJ001066,Patineta,2025-08-22,14:52,12.3,2.29,2.12,Centro ,22.0,tarjeta
VJ002667,Bicicleta,2025-07-03,07:32,13.5,2.33,2.06,,30.0,Billetera digital
VJ001492,Patineta,2025-07-02,23:45,4.3,1.08,0.96,Sur,44.0,Efectivo
VJ000795,PATINETA,2025-08-09,10:26,16.5,2.57,2.45,Centro,40.0,TARJETA
VJ001314,bicicleta,2025-07-15,08:33,18.2,2.46,2.3,Centro ,21.0,EFECTIVO
VJ002805,BICICLETA,2025-06-22,11:49,10.4,1.6,,CENTRO,16.0,billetera digital
VJ000715,patineta,2025-07-07,04:07,9.1,2.33,1.75,samborondon,39.0,EFECTIVO
VJ002419,bicicleta,2025-06-05,10:31,13.9,2.54,2.28,centro,16.0,tarjeta
VJ000766,Patineta,2025-08-18,17:29,1.0,0.1,0.68,CENTRO,31.0,EFECTIVO
VJ001807,bicicleta,2025-07-06,18:12,8.0,1.62,1.78,Centro ,20.0,BILLETERA DIGITAL
VJ002852, Bicicleta,2025-08-05,00:19,9.8,1.86,1.29,centro,28.0,efectivo
VJ002012,BICICLETA,2025-08-04,12:35,1.4,0.32,,,24.0,efectivo
VJ000455,PATINETA,2025-08-16,16:11,377.5,2.81,2.03,Norte,36.0,Billetera Digital
VJ002734,bicicleta,2025-06-15,12:21,11.9,2.31,1.74,CENTRO,40.0,EFECTIVO
VJ002380,PATINETA,2025-06-09,17:19,5.5,1.32,,centro,22.0,Billetera digital
VJ000227, Bicicleta,2025-06-04,10:58,35.3,-2.0,5.11,Samborondón,37.0,efectivo
VJ001334,BICICLETA,2025-07-27,08:09,11.5,2.78,2.12,NORTE,36.0,TARJETA
VJ000753,Bicicleta,2025-08-22,16:55,17.8,3.82,2.72,centro,28.0,tarjeta
VJ000038,Scooter,2025-08-28,11:23,17.9,2.62,3.23,Centro,38.0,EFECTIVO
VJ000848,Bicicleta,2025-06-28,12:29,2.4,0.59,1.06,,39.0,EFECTIVO
VJ001091,bicicleta,2025-07-25,06:12,20.8,3.37,2.82,Centro ,26.0,Billetera Digital
VJ000168,Patineta,2025-06-13,18:48,17.9,4.46,2.69,sur,38.0,Billetera digital
VJ000454,BICICLETA,2025-08-22,23:29,1.5,0.3,0.34, Norte,25.0,TARJETA
VJ002137,Bici,2025-06-07,12:50,11.7,2.71,1.36,Centro ,26.0,BILLETERA DIGITAL
VJ000459, Bicicleta,2025-06-24,09:59,303.4,1.07,1.31,Samborondón,30.0,Billetera Digital
VJ002016,Bicicleta,2025-07-25,00:23,20.2,5.02,2.67,Centro,17.0,EFECTIVO
VJ000248,bicicleta,2025-06-12,09:46,25.8,5.32,3.97,Sur,27.0,efectivo
VJ000703,Bici,2025-08-13,21:32,17.4,2.86,2.31,,16.0,TARJETA
VJ000003, Bicicleta,2025-08-10,00:26,11.8,2.32,,centro,,billetera digital
VJ001441,Bici,2025-08-31,22:45,6.0,0.98,1.27,NORTE,25.0,efectivo
VJ000734,Scooter,2025-07-30,21:30,6.9,1.65,1.63,Centro ,21.0,Tarjeta
VJ001393,Scooter,2025-07-20,16:59,15.0,2.44,2.15,Norte,21.0,efectivo
VJ000218,Bici,2025-07-26,09:56,8.8,1.44,1.62,NORTE,30.0,Tarjeta
VJ001444, Bicicleta,2025-07-31,22:48,7.7,1.34,1.41,SUR,21.0,Billetera digital
VJ002244,BICICLETA,2025-06-29,18:38,8.3,1.83,226.95,centro,45.0,billetera digital
VJ002258, Patineta,2025-08-04,12:04,20.2,3.24,2.34,Norte,20.0,Tarjeta
VJ001224, Bicicleta,2025-07-16,12:40,11.2,1.85,1.73,SAMBORONDON,28.0,TARJETA
VJ001898,Bicicleta,2025-06-05,21:30,20.0,4.25,3.02,CENTRO,28.0,Efectivo
VJ001908, Patineta,2025-07-06,16:54,1.0,0.1,0.3,norte,16.0,efectivo
VJ002002,Bicicleta,2025-07-12,07:59,10.6,2.77,1.44,Centro,20.0,Efectivo
VJ001365,Scooter,2025-06-01,07:23,1.0,0.1,0.94,,36.0,efectivo
VJ002699, Bicicleta,2025-08-09,10:23,19.6,2.65,2.76,SUR,41.0,Billetera digital
VJ002185, Patineta,2025-08-14,17:02,28.0,4.72,3.53,centro,17.0,tarjeta
VJ000980,PATINETA,2025-07-05,15:07,21.2,2.99,3.01,Samborondon,25.0,Tarjeta
VJ000647,Bici,2025-07-15,23:14,12.2,3.04,2.17,,24.0,Billetera digital
VJ000525,Scooter,2025-07-29,18:45,25.7,3.78,3.26,SAMBORONDON,43.0,Billetera digital
VJ002870,bicicleta,2025-07-24,07:15,11.1,2.25,1.25,NORTE,37.0,Tarjeta
VJ001742,Bicicleta,2025-07-25,04:16,13.2,2.36,1.53,centro,47.0,Billetera digital
VJ001644,Bicicleta,2025-07-30,17:25,16.7,-2.0,2.72,SUR,42.0,Efectivo
VJ001513,Bici,2025-06-16,17:07,-1.2,1.04,1.66,Samborondon,17.0,Efectivo
VJ001900,Patineta,2025-06-03,18:09,13.6,2.61,1.87,SAMBORONDON,33.0,efectivo
VJ001872,Bicicleta,2025-06-08,14:16,7.8,1.33,1.17,Norte,35.0,tarjeta
VJ001997,patineta,2025-06-19,18:06,11.9,2.76,,CENTRO,34.0,BILLETERA DIGITAL
VJ002937,Bicicleta,2025-06-11,23:38,12.7,3.1,2.36,CENTRO,34.0,TARJETA
VJ001387,PATINETA,2025-06-22,06:21,18.7,3.42,2.7,Norte,24.0,Tarjeta
VJ001623,patineta,2025-08-31,07:54,13.6,3.46,1.82,centro,16.0,Tarjeta
VJ000966,Bicicleta,2025-08-03,07:14,5.2,1.28,1.61,Centro ,,tarjeta
VJ000314, Patineta,2025-06-13,07:52,25.7,3.81,3.58,centro,25.0,Tarjeta
VJ001682,Scooter,2025-07-07,08:14,8.6,2.17,1.37,CENTRO,20.0,efectivo
VJ001096,bicicleta,2025-07-14,06:31,14.2,2.21,2.65,SUR,18.0,efectivo
VJ000031,Patineta,2025-08-04,07:23,20.8,3.36,2.91,Centro,,Billetera Digital
VJ001791,Bici,2025-08-28,22:28,31.7,5.24,4.6,Centro,29.0,TARJETA
VJ002899,PATINETA,2025-06-22,13:12,15.7,3.34,2.2,SAMBORONDON,31.0,Tarjeta
VJ000015,patineta,2025-07-27,08:17,13.8,3.12,2.12,Norte,110.0,billetera digital
VJ000426, Bicicleta,2025-07-30,17:47,18.1,-2.0,2.62,centro,32.0,Efectivo
VJ002866,Patineta,2025-08-13,06:08,20.3,3.94,3.04,Samborondón,39.0,TARJETA
VJ002412,Bicicleta,2025-07-25,07:30,19.5,5.19,2.64,norte,20.0,Tarjeta
VJ000993,Scooter,2025-06-03,12:07,17.0,2.86,2.09,centro,32.0,TARJETA
VJ001685,Patineta,2025-08-29,19:35,8.9,1.32,1.13,Centro ,,Tarjeta
VJ002279,Bici,2025-07-22,20:36,12.1,2.72,,Samborondon,46.0,Tarjeta
VJ001665,bicicleta,2025-06-19,12:19,13.1,2.11,2.1,CENTRO,30.0,efectivo
VJ000334,patineta,2025-08-17,21:06,16.0,2.29,2.3,CENTRO,24.0,Billetera digital
VJ001751,Bici,2025-08-20,14:41,12.6,2.46,1.79,CENTRO,23.0,Billetera Digital
VJ000106,bicicleta,2025-08-31,22:07,10.5,2.55,1.87,Sur,30.0,tarjeta
VJ001327,Patineta,2025-08-01,18:59,12.8,3.32,2.13,centro,40.0,tarjeta
VJ002236,BICICLETA,2025-08-15,20:43,24.5,3.9,3.64,,22.0,BILLETERA DIGITAL
VJ002287,Bicicleta,2025-08-24,19:48,7.4,1.75,1.37,NORTE,16.0,EFECTIVO
VJ001769,Bicicleta,2025-07-09,07:14,8.7,1.99,1.87,NORTE,46.0,TARJETA
VJ000896, Bicicleta,2025-06-25,14:13,8.6,1.72,, Norte,31.0,tarjeta
VJ000359,Bicicleta,2025-08-19,22:02,1.7,0.33,0.42,Centro ,33.0,tarjeta
VJ000155, Bicicleta,2025-08-20,18:22,19.3,3.11,2.95,Centro,21.0,Tarjeta
VJ001620,PATINETA,2025-07-04,17:49,13.3,2.63,2.37,Centro ,35.0,TARJETA
VJ001349,Patineta,2025-06-20,14:22,26.8,4.99,4.18,NORTE,37.0,EFECTIVO
VJ000887,PATINETA,2025-06-04,16:57,10.5,1.63,1.39,samborondon,17.0,efectivo
VJ001724, Patineta,2025-07-10,18:15,21.6,3.47,2.88,centro,37.0,TARJETA
VJ001386, Patineta,2025-06-10,04:34,8.5,2.09,1.64,NORTE,24.0,tarjeta
VJ001536,Patineta,2025-07-18,10:05,13.2,3.2,2.55,NORTE,,BILLETERA DIGITAL
VJ000544,Scooter,2025-06-09,08:51,-5.0,1.18,1.48,SAMBORONDON,27.0,BILLETERA DIGITAL
VJ001172,BICICLETA,2025-08-11,06:21,436.3,3.26,185.53,CENTRO,24.0,BILLETERA DIGITAL
VJ000234,bicicleta,2025-06-25,19:16,9.6,2.2,1.72,samborondon,16.0,tarjeta
VJ001185,bicicleta,2025-07-07,06:51,0.0,2.0,1.12,NORTE,28.0,tarjeta
VJ000308,PATINETA,2025-08-12,19:25,10.9,2.47,1.96, Norte,26.0,billetera digital
VJ001251, Bicicleta,2025-08-24,07:41,3.1,0.63,0.67,sur,23.0,TARJETA
VJ001209,bicicleta,2025-07-24,08:55,15.5,2.48,2.82,CENTRO,42.0,Tarjeta
VJ001169, Bicicleta,2025-06-01,15:06,18.3,2.78,2.71,,32.0,Efectivo
VJ000856,Scooter,2025-07-09,15:48,7.6,1.28,1.78,CENTRO,,Tarjeta
VJ000565,BICICLETA,2025-08-31,15:24,13.1,2.56,2.06,CENTRO,16.0,Billetera Digital
VJ002188, Patineta,2025-06-13,15:43,7.7,1.42,1.64,Centro ,31.0,TARJETA
VJ000784, Bicicleta,2025-07-03,09:37,0.0,0.66,0.38,Centro,,Efectivo
VJ000165,BICICLETA,2025-06-28,20:38,12.1,2.46,2.45, Norte,48.0,TARJETA
VJ000755,Bicicleta,2025-07-20,16:53,18.3,3.58,2.84,centro,,BILLETERA DIGITAL
VJ002443,Scooter,2025-07-09,09:11,4.9,1.21,1.13,Centro,43.0,tarjeta
VJ001975, Bicicleta,2025-08-31,12:55,15.1,3.54,2.5,SAMBORONDON,16.0,tarjeta
VJ002492,PATINETA,2025-08-27,07:28,21.3,4.55,3.24,Centro,31.0,Billetera Digital
VJ002024,Patineta,2025-07-11,16:15,27.7,4.77,3.41,NORTE,42.0,Tarjeta
VJ000764,PATINETA,2025-06-13,00:44,30.6,5.26,4.46,SUR,33.0,tarjeta
VJ000440,Bicicleta,2025-07-09,09:30,8.5,1.65,1.37,Centro,33.0,tarjeta
VJ002823,Bicicleta,2025-06-08,20:41,18.3,3.99,,samborondon,45.0,tarjeta
VJ002200,PATINETA,2025-06-30,23:18,22.3,4.23,3.29,CENTRO,38.0,BILLETERA DIGITAL
VJ000977,patineta,2025-06-11,20:56,345.4,2.46,1.18,Samborondon,31.0,BILLETERA DIGITAL
VJ001531,Scooter,2025-08-29,18:03,19.8,3.39,2.38,Samborondon,22.0,billetera digital
VJ001581,Bicicleta,2025-07-21,13:17,0.0,3.29,2.35,Sur,24.0,TARJETA
VJ002277,Bicicleta,2025-08-01,23:43,12.6,2.1,132.1,centro,30.0,tarjeta
VJ002779, Bicicleta,2025-07-09,07:12,368.9,2.07,2.03,sur,,tarjeta
VJ002201, Patineta,2025-08-30,08:34,23.5,3.68,2.62,NORTE,21.0,tarjeta
VJ000377,Bici,2025-08-19,06:53,14.3,3.51,2.39,norte,27.0,EFECTIVO
VJ000986,Bici,2025-08-12,05:26,5.1,1.01,1.09,Samborondón,95.0,tarjeta
VJ000142,Bici,2025-06-24,22:44,12.8,3.29,2.26,norte,20.0,efectivo
VJ001641,Bicicleta,2025-06-13,06:46,14.6,2.74,2.41,Norte,16.0,Tarjeta
VJ002267,Patineta,2025-07-25,21:12,14.4,2.42,2.03,Centro ,110.0,tarjeta
VJ002408,patineta,2025-08-07,07:51,9.5,1.83,,CENTRO,45.0,tarjeta
VJ001596,Bici,2025-07-22,07:31,18.6,4.29,2.58,Centro ,40.0,
VJ002009,Bicicleta,2025-07-26,17:45,17.4,2.41,2.34,Samborondon,22.0,Tarjeta
VJ000236,Scooter,2025-08-10,20:10,15.5,3.58,2.13,Centro,33.0,tarjeta
VJ000056,PATINETA,2025-06-14,23:39,12.3,2.6,1.57, Norte,36.0,Efectivo
VJ000529,Patineta,2025-07-15,19:15,32.0,4.38,4.3,,31.0,TARJETA
VJ002421, Patineta,2025-07-29,17:12,13.4,3.17,2.25,centro,27.0,tarjeta
VJ001286,Bici,2025-07-19,13:37,12.8,3.2,2.1,Centro,25.0,billetera digital
VJ000159,bicicleta,2025-06-03,08:17,12.4,2.64,,centro,25.0,tarjeta
VJ001112,bicicleta,2025-08-16,19:39,6.3,1.64,1.49,CENTRO,35.0,Billetera digital
VJ000301, Patineta,2025-08-08,14:34,16.0,2.24,2.97,sur,31.0,Billetera digital
VJ000305,bicicleta,2025-07-11,13:48,448.3,1.99,2.0,SAMBORONDON,28.0,EFECTIVO
VJ002394,PATINETA,2025-07-02,06:07,2.8,0.63,1.19,NORTE,36.0,Billetera digital
VJ002692,Bicicleta,2025-08-14,18:45,10.4,2.29,1.87,CENTRO,36.0,TARJETA
VJ001434, Patineta,2025-07-23,13:13,12.7,3.1,2.37,centro,27.0,efectivo
VJ002619,bicicleta,2025-06-26,19:35,7.9,1.77,0.95,NORTE,36.0,BILLETERA DIGITAL
VJ001967, Bicicleta,2025-06-04,03:50,10.9,2.11,1.68,Norte,35.0,efectivo
VJ000868,patineta,2025-06-14,07:33,38.9,-0.5,5.56,Sur,29.0,
VJ001087, Bicicleta,2025-08-30,06:57,16.3,3.72,2.44,samborondon,26.0,efectivo
VJ001787, Bicicleta,2025-06-29,14:47,1.0,0.1,0.85,NORTE,40.0,BILLETERA DIGITAL
VJ000447,Bici,2025-07-15,06:37,4.5,0.7,1.1,centro,41.0,tarjeta
VJ002301,PATINETA,2025-07-02,19:53,15.2,2.93,1.84, Norte,32.0,tarjeta
VJ001701,Patineta,2025-06-16,08:49,18.7,4.1,2.62,sur,30.0,efectivo
VJ001013,BICICLETA,2025-06-08,07:03,23.5,3.7,2.8,Norte,18.0,TARJETA
VJ001740, Patineta,2025-07-08,07:27,19.1,3.23,2.68,SUR,28.0,TARJETA
VJ002502,PATINETA,2025-06-08,07:13,221.0,3.25,2.16,samborondon,28.0,tarjeta
VJ000265,PATINETA,2025-07-30,08:10,26.9,4.48,4.38,Samborondon,39.0,Tarjeta
VJ000513,bicicleta,2025-08-01,18:36,16.2,2.53,2.39,CENTRO,28.0,EFECTIVO
VJ001088,BICICLETA,2025-08-11,05:22,22.0,3.04,91.9,Samborondón,16.0,EFECTIVO
VJ002811,PATINETA,2025-07-17,20:34,7.7,1.76,1.08,,26.0,BILLETERA DIGITAL
VJ000754,Scooter,2025-07-29,18:45,18.6,3.25,2.29,SAMBORONDON,36.0,billetera digital
VJ001362,BICICLETA,2025-07-05,10:51,13.9,2.67,2.47,Samborondon,,billetera digital
VJ001373,Bicicleta,2025-06-28,18:40,12.3,2.48,2.11, Norte,26.0,EFECTIVO
VJ000645,Scooter,2025-08-24,18:34,17.6,2.94,2.46,Samborondon,46.0,efectivo
VJ000567,Scooter,2025-07-15,02:27,4.3,0.83,0.56,centro,38.0,tarjeta
VJ000985,BICICLETA,2025-08-06,11:41,19.0,2.59,2.91,Norte,17.0,tarjeta
VJ001023,bicicleta,2025-06-24,05:38,15.8,4.15,2.79,Centro,31.0,tarjeta
VJ001109, Patineta,2025-06-10,17:45,6.0,1.33,1.68,NORTE,48.0,Tarjeta
VJ002385,BICICLETA,2025-07-23,18:39,10.9,1.46,1.68,CENTRO,28.0,tarjeta
VJ001183,Patineta,2025-06-18,06:24,-1.2,2.9,2.3,,25.0,billetera digital
VJ002146,Bicicleta,2025-06-01,17:01,0.0,1.46,1.41,centro,25.0,TARJETA
VJ001462,Patineta,2025-07-01,17:11,7.5,1.83,1.52,Norte,,Tarjeta
VJ002995,PATINETA,2025-07-04,17:48,3.9,0.98,0.9,norte,16.0,Tarjeta
VJ002404, Patineta,2025-07-14,13:48,11.6,2.67,1.49,Samborondon,32.0,TARJETA
VJ000863,Scooter,2025-06-30,18:15,1.0,0.17,0.3,Samborondón,27.0,billetera digital
VJ002190,Bici,2025-08-05,13:27,10.5,2.26,1.59,NORTE,19.0,Efectivo
VJ002609,bicicleta,2025-07-31,06:33,2.5,0.38,0.83,Centro,95.0,tarjeta
VJ002597,Scooter,2025-07-31,08:18,17.1,2.89,2.68,,,Billetera Digital
VJ000893, Patineta,2025-06-18,15:26,15.9,3.09,,Centro,27.0,Billetera digital
VJ001378, Patineta,2025-08-21,18:33,12.3,2.8,1.83,CENTRO,27.0,efectivo
VJ000068,patineta,2025-06-06,10:41,5.9,1.43,1.32,SUR,,Billetera Digital
VJ000461,Scooter,2025-06-26,00:47,18.9,3.0,2.82, Norte,16.0,Tarjeta
VJ001495,BICICLETA,2025-06-10,08:11,4.8,1.19,0.97,norte,23.0,Efectivo
VJ002325, Patineta,2025-06-12,14:12,10.3,1.85,1.89,centro,42.0,tarjeta
VJ001061,BICICLETA,2025-07-23,03:13,1.8,0.44,0.9,Norte,38.0,BILLETERA DIGITAL
VJ002546,Bicicleta,2025-06-03,21:33,16.3,4.02,,centro,33.0,Billetera Digital
VJ001484,bicicleta,2025-07-21,20:30,17.4,0.0,2.77,CENTRO,26.0,TARJETA
VJ000698,patineta,2025-08-23,16:48,3.9,0.86,1.28,Centro ,35.0,Tarjeta
